51384453444,eec,277,311
51384467545,ffc,50,158
51384471698,ead,56,125
51384516081,gfd,30,77
51384537116,gcc,295,14
51384551823,eed,296,18
51384561486,fbd,231,112
51384567864,aef,89,109
51384568040,fce,268,123
51384575329,ffg,161,70
51384584713,gef,17,134
51384593377,fbg,66,208
51384594924,ggc,293,131
51384604210,bca,257,57
51384625452,gad,10,204
51384666140,bae,104,89
51384667477,fee,207,152
51384690229,abg,247,57
51384727661,cce,273,222
51384732041,cge,268,77
51384739937,gaa,184,204
51384779843,eae,240,155
51384780542,bee,76,118
51384781699,ggf,215,97
51384809912,fgg,118,360
51384859938,fca,163,211
51384861369,fda,6,203
51384871368,fad,69,49
51384875311,ecd,226,95
51384876712,fbb,237,330
51384877029,bbg,296,80
51384879291,aad,275,321
51384929243,fbe,247,136
51384934110,bce,187,5
51384951855,bbe,136,39
51384974838,bcc,234,93
51384977748,dca,17,57
51384981205,bff,66,14
51384983754,dae,258,100
51385005035,fcc,232,33
51385025420,bcf,121,193
51385039062,cfb,128,74
51385106854,aga,142,92
51385142536,ecc,65,192
51385168801,eda,153,76
51385176746,beg,144,101
51385181257,aca,80,26
51385211930,agc,230,89
51385214551,ffc,162,150
51385228767,bdd,226,107
51385234600,cfd,254,19
51385246765,ace,126,40
51385271228,fdf,128,55
51385277145,afg,189,402
51385292479,afd,68,92
51385292884,fcf,100,12
51385322635,dbd,178,208
51385392098,egc,167,37
51385394392,gga,179,83
51385424474,dbc,238,155
51385451362,ddd,257,22
51385452878,fcd,168,5
51385463475,dfa,159,187
51385463962,abf,154,116
51385482827,ced,7,130
51385496764,cff,295,7
51385501576,dge,279,12
51385509056,ada,219,305
51385520055,ccf,66,113
51385536541,eee,138,56
51385550169,cbd,12,123
51385553399,bbg,177,72
51385569598,gbf,137,72
51385592359,ecb,178,187
51385632775,fec,266,97
51385646018,fad,244,55
51385656421,cdd,172,216
51385658020,egb,226,71
51385676057,cec,223,157
51385689810,cce,164,255
51385714967,gff,251,188
51385746025,eee,4,59
51385746944,dcg,1,54
51385752006,cda,197,41
51385754956,fbc,178,92
51385757175,def,121,66
51385758015,ada,62,268
51385759493,aee,192,348
51385770713,ddf,150,17
51385788211,fcd,297,5
51385807813,dcb,232,60
51385813700,fea,186,43
51385822463,gcg,139,218
51385830509,bgg,73,53
51385895728,fbd,12,94
51385900484,dba,219,313
51385922852,ebb,71,122
51385924015,agb,289,8
51385928815,fdg,58,122
51385935601,cbb,223,247
51385939823,adc,37,338
51385944631,cdg,217,65
51385966872,eaf,69,190
51385982504,aae,280,463
51386017516,eda,139,75
51386017966,fge,41,12
51386018219,fgb,200,166
51386080901,fdc,235,219
51386107509,gbg,98,85
51386123197,efb,16,7
51386135741,afb,86,98
51386199921,gcf,213,226
51386208980,adf,87,48
51386254830,bag,135,8
51386279656,bbd,140,170
51386281293,eda,78,60
51386297296,abd,213,12
51386337622,afe,40,112
51386339133,gba,295,17
51386339367,fcb,271,53
51386344031,eaa,167,36
51386345440,ded,119,33
51386346965,dgf,42,71
51386377131,dbe,277,82
51386386021,adb,258,159
51386421080,bad,204,28
51386433654,gbc,286,83
51386443040,aea,188,123
51386449055,aff,135,227
51386478136,dca,205,51
51386499916,ceg,190,29
51386507577,age,1,95
51386526219,fac,285,68
51386533030,egg,39,210
51386543011,dcf,85,95
51386544658,fee,134,180
51386559491,fdc,284,212
51386578756,eda,137,58
51386586091,age,278,89
51386593378,gfd,254,73
51386605675,cba,238,11
51386605899,gag,161,183
51386610161,afc,274,100
51386613238,cfd,151,21
51386626094,dcc,290,97
51386628556,cbd,80,131
51386639797,dbc,110,150
51386707628,dde,37,305
51386744528,acf,131,277
51386746162,cgf,49,5
51386753125,bee,161,115
51386757400,ccd,289,139
51386758536,fce,57,102
51386763248,afd,123,89
51386770968,gge,242,19
51386799258,gfb,17,168
51386834773,fee,214,144
51386860536,fac,231,74
51386868362,ffb,69,328
51386875055,ffc,35,139
51386896736,bdb,254,208
51386901733,gcd,173,100
51386942552,bbb,62,116
51386945319,edb,240,17
51386954174,abb,26,236
51386962187,ecf,166,39
51386978195,fae,82,20
51387000575,bef,168,5
51387002225,bdc,137,97
51387012715,dea,200,128
51387015683,dad,27,134
51387029464,ddc,178,112
51387032932,bbe,147,33
51387039263,fee,236,155
51387040319,dbg,247,175
51387050699,acd,274,28
51387076269,fff,83,345
51387108715,bad,202,33
51387131143,bgd,97,81
51387141731,cdc,233,175
51387168474,fef,171,110
51387186845,eac,175,239
51387202531,cef,90,14
51387222101,gaa,209,232
51387229080,bfg,15,289
51387265239,edd,195,95
51387275854,agc,184,105
51387309254,egf,28,5
51387309294,abf,72,111
51387334965,gca,289,13
51387340048,ebc,251,5
51387352424,agf,28,176
51387376756,daa,123,240
51387382295,cdf,294,231
51387387515,ebf,26,129
51387408547,dbf,284,171
51387411968,aaa,239,5
51387429392,dcb,177,57
51387461270,gda,95,146
51387473608,gce,91,139
51387479679,ecb,231,157
51387488410,aeg,296,108
51387491405,efc,49,185
51387494184,dda,141,93
51387529345,cff,164,8
51387540025,ccf,92,102
51387555738,cgd,96,284
51387566860,abc,77,133
51387575791,cgc,73,443
51387588485,bdf,263,215
51387591131,caa,283,271
51387592436,add,7,312
51387611483,eff,131,300
51387658658,bea,248,113
51387693626,gbe,286,112
51387694103,ffg,158,78
51387705298,afa,28,51
51387708202,ceb,236,58
51387725814,ecc,161,218
51387727793,ebc,71,5
51387746034,daf,294,294
51387750632,cde,28,209
51387765607,cde,253,200
51387766420,abe,288,150
51387783088,bdg,233,121
51387799247,fdf,142,59
51387800503,bcb,61,31
51387802635,gae,248,178
51387831828,bdf,166,184
51387834579,bfb,268,77
51387839344,fda,103,217
51387847478,ffe,185,216
51387851204,gec,101,185
51387852928,ecg,275,173
51387859314,eed,292,21
51387865481,dce,1,340
51387868343,bed,288,144
51387875778,abd,173,13
51387888384,gab,33,204
51387889159,fab,44,5
51387893142,bec,178,262
51387896613,cec,84,166
51387898245,dga,8,49
51387918616,bbe,152,33
51387921377,dbe,69,91
51387921865,gee,162,26
51387923018,gdc,249,89
51387932801,ccc,244,138
51387970803,feg,31,6
51387971468,ddb,121,231
51387982604,fgf,143,26
51387984764,fbd,61,103
51388008498,feb,102,216
51388015864,bbb,207,121
51388025878,edd,68,91
51388045877,dca,276,58
51388069664,bgb,215,182
51388094827,bbf,97,102
51388095922,dgd,59,402
51388110652,gbd,108,119
51388118521,eaa,281,42
51388120531,dfe,66,155
51388131968,fbf,243,249
51388133065,dcg,282,44
51388190328,dcd,99,43
51388192780,ccb,221,162
51388202246,edf,129,83
51388218380,ggg,229,316
51388236546,gee,71,24
51388247973,cge,95,64
51388248914,ggb,266,67
51388268580,ebd,259,146
51388273833,gdb,297,125
51388273884,cgg,276,93
51388281135,gcf,241,257
51388282253,fcg,206,44
51388290874,fbg,11,230
51388293957,bfd,287,163
51388304112,ged,277,243
51388307102,agf,50,188
51388316757,eff,91,327
51388342395,ffc,35,127
51388348294,cdb,86,193
51388392691,cag,127,147
51388407605,dag,158,64
51388432432,fcg,69,45
51388442946,beg,198,118
51388444554,fdd,104,190
51388452669,bae,267,97
51388464879,bce,78,5
51388467232,dfd,100,132
51388479527,acb,107,63
51388481688,ege,6,5
51388483835,fee,133,155
51388530304,egd,293,28
51388543076,ega,230,94
51388559353,aae,161,435
51388572040,ggd,247,396
51388579181,dad,232,134
51388593715,dfb,147,73
51388608044,aac,72,5
51388633199,ccb,44,179
51388634600,cbe,36,183
51388643538,deb,234,105
51388643538,fdf,257,55
51388655435,ecd,159,79
51388658245,baa,158,90
51388661804,gdf,286,51
51388676694,cab,29,383
51388695144,eab,76,406
51388725687,aeb,224,260
51388758035,aef,100,115
51388774554,dfa,143,157
51388819340,bcc,33,95
51388831336,ead,232,125
51388846441,cdg,118,63
51388848961,cgf,117,5
51388879682,cgb,95,89
51388885167,dbd,33,239
51388898524,cba,269,13
51388904841,ece,217,91
51388921889,gae,171,145
51388922042,fga,254,37
51388948765,eeg,21,56
51388983106,fea,85,46
51388999233,bgb,222,156
51389013660,dbb,268,284
51389023415,eeb,48,226
51389070938,bcd,205,5
51389074590,bcb,106,28
51389113058,gbg,282,70
51389169178,bbe,285,34
51389177760,cad,275,83
51389179841,aba,47,516
51389207198,eea,109,27
51389213441,gac,276,266
51389229109,ffb,197,291
51389255778,bda,297,8
51389256315,fcc,299,28
51389267147,eag,109,151
51389273851,ggd,157,376
51389277245,cbf,128,112
51389304129,efd,200,42
51389310576,cca,105,405
51389314797,ccg,286,35
51389321814,geb,70,276
51389334444,dab,102,11
51389344682,fbg,193,264
51389353527,aag,281,157
51389359241,fbe,42,144
51389383546,aca,158,29
51389384505,aea,132,110
51389391048,cdg,2,63
51389407947,cfg,126,103
51389415264,efa,14,53
51389431383,edd,77,82
51389478674,dac,75,5
51389484229,gde,134,186
51389507375,bee,266,115
51389523950,geg,198,69
51389571862,egg,196,212
51389598650,ade,135,34
51389606202,eae,286,130
51389646543,cda,264,45
51389671718,bab,226,5
51389697068,add,181,255
51389709616,aaf,104,388
51389737008,cgd,171,244
51389740715,adb,238,166
51389764687,gbf,48,58
51389780038,fbb,267,379
51389831141,fgd,111,110
51389840366,ded,254,26
51389854430,bge,259,29
51389857010,cae,8,165
51389857631,fag,185,291
51389869180,gcd,245,106
51389873975,dgg,174,243
51389874386,add,4,288
51389874728,eec,129,273
51389887698,agc,179,121
51389892070,bae,179,86
51389899462,bgf,257,226
51389969045,eef,38,42
51389988514,ggc,115,141
51389996189,dge,135,9
51390008838,cac,293,62
51390020872,aeg,116,117
51390043011,dee,8,44
51390045128,dcf,9,96
51390047103,ced,94,106
51390057041,aff,48,227
51390086912,cea,23,147
51390109158,egc,91,37
51390122482,fbb,99,325
51390129192,bfe,182,165
51390137652,ffa,246,172
51390138768,dbd,244,246
51390147904,ddd,129,21
51390166762,cbe,263,172
51390172211,bab,45,5
51390174431,gaf,132,76
51390183409,agd,147,124
51390185845,caf,164,47
51390191712,cee,102,203
51390224598,faa,71,12
51390229339,eba,15,30
51390236528,bba,266,12
51390249074,cff,172,7
51390257096,aaa,47,5
51390261265,dba,299,269
51390291986,cbg,104,155
51390293320,acg,217,197
51390311431,aae,226,461
51390313869,acf,120,240
51390317984,fba,94,184
51390322904,ebc,10,5
51390324197,afg,22,410
51390328726,ceb,164,65
51390347712,gff,136,212
51390348697,gfe,167,5
51390348879,bfa,24,251
51390383198,ddg,10,5
51390397051,bcg,100,5
51390423806,gea,81,304
51390439477,fcg,37,52
51390470037,aea,118,107
51390474414,cda,42,44
51390504340,ddg,29,5
51390512223,fge,138,10
51390515112,eac,216,212
51390547745,ecc,221,213
51390565345,fda,146,253
51390569375,deg,4,310
51390590305,deg,178,254
51390624026,dag,20,65
51390631356,gbe,224,95
51390635611,dgg,105,284
51390643115,aab,79,210
51390694191,cbc,35,37
51390699497,ggf,72,97
51390735575,cbd,209,113
51390753663,baa,246,81
51390767232,dac,70,5
51390768329,fgg,181,399
51390773322,adc,266,280
51390782126,cae,26,183
51390794479,afb,56,98
51390822390,faf,235,101
51390828991,cab,154,394
51390832567,dag,167,52
51390834600,bgc,14,13
51390861989,fcb,106,51
51390901206,cae,282,153
51390907483,aae,28,479
51390909247,beb,62,167
51390920028,dgf,46,78
51390960881,bdf,269,150
51390966254,dec,143,73
51390974377,fcg,193,47
51390974407,bda,29,8
51390980132,ede,246,190
51390986799,aca,269,27
51390991480,dgb,279,66
51390998618,ece,38,74
51391037454,afd,241,97
51391047366,aec,118,18
51391085078,gda,43,124
51391091695,ecd,4,67
51391107356,dbc,150,175
51391126007,cdc,140,159
51391150957,bbc,89,249
51391157273,aed,207,222
51391162366,bgd,154,83
51391205806,fdb,220,36
51391209945,edb,32,15
51391210678,cbe,245,161
51391212102,cdg,208,68
51391225272,bgg,29,60
51391269658,edc,253,5
51391272588,acb,273,67
51391281631,gbc,194,71
51391288663,fed,249,65
51391295362,cdd,27,172
51391300561,acc,39,5
51391305764,bga,22,5
51391310258,gff,121,226
51391367076,ebg,3,111
51391391619,cfc,225,12
51391394112,fda,83,237
51391404248,bde,209,152
51391450389,ccb,35,202
51391500990,bcf,179,162
51391510892,bdg,202,118
51391521447,adg,263,103
51391530153,fde,123,141
51391536133,ddd,94,17
51391544124,cfb,71,79
51391572433,cda,82,35
51391574140,fce,82,83
51391576799,age,215,105
51391579109,ccb,185,195
51391579930,dfd,221,151
51391600350,gda,168,105
51391638071,fgc,170,46
51391670503,fgg,2,470
51391680110,bac,238,20
51391708286,cbe,262,151
51391714780,gcb,88,31
51391718904,aac,56,5
51391720937,agg,6,38
51391722522,bdd,41,88
51391740724,gdd,98,8
51391749914,bde,38,138
51391766222,aeg,230,134
51391771975,cge,157,51
51391818133,gad,119,183
51391823703,fgf,35,29
51391824656,cfc,185,10
51391855273,efc,292,194
51391856920,bbf,200,116
51391863478,ace,40,32
51391883765,aed,216,235
51391927383,gef,110,129
51391945490,baa,95,82
51391948817,fff,67,313
51391959494,daf,137,279
51391979426,bbg,22,61
51391990797,efe,98,30
51391997862,gef,10,117
51392023394,aff,240,199
51392042555,afe,247,105
51392050102,egg,279,243
51392050488,feb,217,179
51392067702,bbc,115,258
51392098194,dfg,180,79
51392112849,caa,258,295
51392137997,gbd,36,102
51392175778,cee,139,221
51392188552,gfg,201,98
51392201092,fbb,36,266
51392221898,ffc,120,104
51392228591,fbf,69,271
51392232128,egg,124,260
51392234407,gfa,69,73
51392285832,dgc,226,32
51392300374,ede,102,165
51392311814,fba,30,195
51392316730,aad,199,279
51392330575,gfg,184,100
51392394486,bgb,259,168
51392410654,eca,183,106
51392446699,gbg,162,65
51392479728,dff,179,5
51392495257,ddg,170,5
51392524695,gfc,189,136
51392528323,fbc,283,102
51392531805,eef,156,42
51392542495,cbf,167,119
51392542729,ffd,191,69
51392543581,cce,298,247
51392561886,aea,205,88
51392568178,gcf,67,257
51392568219,eed,161,23
51392569457,ebe,192,119
51392604519,eaf,15,169
51392653165,fae,35,16
51392677674,gag,164,168
51392690004,gee,298,25
51392704654,agd,247,125
51392713946,ffa,20,177
51392723219,bgd,76,80
51392728866,cec,40,139
51392734996,baf,293,139
51392740564,cff,92,6
51392751491,efb,261,6
51392755225,fdf,140,52
51392769935,ggf,109,97
51392810291,ccf,54,109
51392865149,adb,207,147
51392899535,cee,18,214
51392942751,ebb,123,108
51392948704,dbe,4,79
51392984148,gfb,250,137
51392992527,edg,82,148
51393004475,gdg,265,28
51393006880,fef,104,102
51393014555,gcg,96,237
51393017448,cfa,235,296
51393019583,bef,163,5
51393031427,cdf,97,214
51393032576,ccc,90,133
51393034588,gdb,140,137
51393044551,ede,295,151
51393058831,ebd,18,116
51393067098,bbf,223,120
51393067801,fbe,22,123
51393074135,bfe,265,171
51393080889,dcd,196,45
51393111804,gdc,292,93
51393126886,cga,148,181
51393126934,fcb,145,56
51393133206,bgc,170,12
51393167666,fgc,279,39
51393182405,def,173,59
51393196877,cfa,237,281
51393198585,abf,12,105
51393212149,cfe,184,88
51393222144,eeg,260,64
51393237547,dbf,245,191
51393243782,caa,180,303
51393249788,dcg,94,51
51393272862,abg,296,65
51393295640,gfg,176,87
51393306049,cae,140,140
51393328583,add,54,262
51393329658,gcc,70,12
51393341773,gbb,115,40
51393349118,gbb,66,44
51393396993,efg,289,436
51393399241,cdg,286,56
51393437246,dab,144,12
51393442641,dfc,296,27
51393467132,gfd,149,83
51393500029,fbd,181,121
51393502294,feg,219,7
51393516046,gbd,248,108
51393517911,dbc,233,183
51393530015,bgf,137,183
51393560802,abc,249,106
51393597126,fge,266,10
51393612978,eda,79,66
51393622962,cad,108,75
51393650655,eba,6,35
51393659907,gfa,188,62
51393660667,aef,239,92
51393733127,fcd,138,5
51393740189,dga,193,50
51393808375,dae,5,82
51393814146,aag,174,127
51393822673,fff,227,256
51393822976,fef,7,103
51393827790,bca,133,57
51393832902,bfc,170,107
51393842658,dbg,140,175
51393849784,efg,202,388
51393863238,gaa,147,262
51393885156,fdb,231,30
51393909214,cee,110,203
51393912691,bcc,18,88
51393926872,abb,61,276
51393963095,fdg,186,139
51393970700,bfg,180,306
51393992163,ada,37,230
51394024868,eda,139,60
51394099520,dbb,24,301
51394122464,cfb,224,63
51394135196,ged,89,260
51394140135,aab,92,241
51394168861,ede,220,179
51394173017,cfa,275,331
51394230299,fag,12,235
51394231116,fca,119,185
51394254363,age,126,98
51394255638,gdf,18,49
51394272900,dbb,95,304
51394279309,ecd,211,66
51394283636,cef,178,12
51394290747,adf,92,39
51394298334,bbc,242,242
51394301412,gce,249,148
51394302743,ggb,277,68
51394306101,cdb,188,223
51394318045,ccd,161,129
51394331519,fec,139,101
51394332874,afe,47,85
51394336765,efa,122,42
51394354827,cca,120,457
51394377326,fbf,113,287
51394401909,cdf,35,196
51394417910,cbb,256,249
51394431857,dac,274,5
51394435372,acd,48,28
51394486015,cfb,249,50
51394487405,aga,181,92
51394487941,bge,31,34
51394491694,ecf,51,31
51394502824,bec,90,280
51394518918,fgg,125,446
51394524250,fee,202,125
51394553952,gfc,147,149
51394571742,fdb,26,33
51394595765,ddf,269,16
51394598100,ffa,81,148
51394615116,ade,131,30
51394637669,abd,280,11
51394665566,agb,87,7
51394694890,fcc,271,23
51394702165,dad,288,107
51394705457,fbg,127,213
51394708052,bff,127,12
51394712373,ebf,137,104
51394748158,dbb,229,304
51394758734,bff,286,10
51394778141,egd,263,26
51394780004,dgb,124,75
51394793095,fgd,235,96
51394803080,ggc,16,114
51394838503,egb,115,78
51394846319,gbf,270,56
51394861122,daa,86,244
51394872581,bfg,58,348
51394882201,afb,252,85
51394887260,gge,272,16
51394892642,ddg,27,5
51394895350,fcf,199,13
51394904549,cba,75,14
51394905172,gae,83,127
51394906996,fgf,219,31
51394908181,fgg,33,459
51394970626,aea,102,73
51394995465,aee,195,306
51395010866,dge,276,7
51395016561,gaa,3,256
51395018541,egd,227,25
51395021261,fgb,85,179
51395032742,fgd,205,89
51395040342,bbd,264,187
51395074206,ffc,86,117
51395106379,cfg,129,109
51395129833,aaa,40,5
51395154376,agc,271,105
51395157657,aeb,76,275
51395175613,cag,6,117
51395186614,dbb,144,282
51395213025,bcg,9,5
51395220974,bec,140,302
51395226009,ecc,74,221
51395227547,ecg,255,157
51395233161,gga,34,66
51395250626,ffe,27,241
51395262672,bbd,268,164
51395278916,afc,86,87
51395288942,ccg,106,40
51395313390,fdf,230,56
51395314625,afd,83,106
51395324730,ede,104,189
51395329986,deb,255,122
51395349575,bbb,146,143
51395350561,ecf,49,36
51395357288,cff,81,6
51395362128,edf,70,78
51395363840,dgf,204,81
51395364249,aca,164,31
51395372317,aff,224,159
51395373068,eff,220,310
51395394039,dba,175,220
51395418014,cee,279,211
51395434291,gbc,46,61
51395442665,cae,146,149
51395453528,ebc,7,5
51395458546,dbf,16,171
51395465716,dae,179,69
51395467533,gcb,78,34
51395490829,cga,269,162
51395494446,fed,27,72
51395494488,eee,223,54
51395496023,gfg,266,95
51395503424,gfb,18,127
51395509184,dga,143,49
51395513765,dbg,138,148
51395525215,acc,124,5
51395531842,bgf,51,199
51395542401,fad,145,47
51395542648,ccf,195,89
51395574384,bab,28,5
51395575504,ddb,203,237
51395580975,cbf,161,139
51395583682,dbf,298,136
51395599670,ddc,148,104
51395626463,gbe,144,108
51395627603,fga,107,29
51395631452,bab,55,5
51395636244,efa,263,41
51395637968,ebb,184,119
51395640604,cfd,55,19
51395651945,egg,108,257
51395665135,aba,144,474
51395668084,efd,96,34
51395684674,ffg,299,72
51395701371,dag,235,43
51395702495,ega,116,91
51395704399,dfg,84,86
51395717404,gba,194,19
51395727360,bag,284,9
51395735346,ggc,181,117
51395771493,gac,266,266
51395776336,ece,241,79
51395822476,dea,32,116
51395865573,bdb,284,187
51395866925,ecb,34,171
51395922436,egc,299,33
51395924537,bcd,90,5
51395958672,ecg,23,157
51395972731,baf,70,165
51395977872,gcg,141,282
51395989388,dde,198,283
51396027610,daf,280,306
51396032601,def,161,53
51396033935,bbb,137,114
51396052804,ceg,186,26
51396067863,bce,95,5
51396079744,caf,87,42
51396090693,beg,26,118
51396103639,bea,60,111
51396119664,cgg,4,85
51396120684,gfa,42,52
51396121973,fcd,192,5
51396127243,dcf,275,113
51396138595,dcb,112,53
51396150770,egf,295,5
51396168223,agf,47,152
51396171677,bcg,26,5
51396176251,dec,98,76
51396183317,egd,107,23
51396198162,cgc,38,474
51396228649,dec,48,66
51396232357,gaf,121,83
51396277481,fdc,298,188
51396337878,aac,239,5
51396361211,dae,220,75
51396385940,aed,26,190
51396395146,fgd,222,78
51396404633,dfa,175,142
51396413095,ede,217,217
51396473571,bdc,126,84
51396487974,dfe,234,173
51396490999,bfb,180,66
51396510414,agf,268,144
51396514648,ebb,281,119
51396517142,abe,291,122
51396532501,cac,59,67
51396541744,dbb,191,276
51396547239,aae,124,555
51396570194,eca,56,84
51396581771,fea,273,45
51396583109,dcc,193,78
51396592009,aaf,175,314
51396615175,dfb,243,81
51396621453,dce,114,282
51396651868,bed,28,165
51396666384,dac,258,5
51396668007,ecc,211,207
51396676521,acd,144,28
51396696682,cfb,47,58
51396697414,bfg,298,379
51396702296,gde,176,199
51396713154,faa,240,9
51396713949,ege,136,5
51396765217,adb,267,174
51396769197,cee,209,236
51396774195,gab,99,173
51396787441,abg,53,74
51396804490,fac,281,61
51396813923,bda,112,9
51396829670,cfa,275,304
51396850674,cdd,35,163
51396860302,fga,25,25
51396863023,gec,220,177
51396863645,edd,267,79
51396901554,agb,114,8
51396919011,dda,258,95
51396933326,fce,2,94
51396936460,fde,221,139
51396950048,ece,202,79
51396962737,beb,211,141
51396964456,gcf,50,259
51396972643,aac,123,5
51397016021,cdc,299,171
51397024272,fcg,268,52
51397050205,fgd,151,78
51397086178,cca,50,488
51397103634,eeb,175,194
51397105177,bad,56,32
51397132213,bfd,234,192
51397142828,dce,116,298
51397144882,gca,226,11
51397167221,fcf,57,11
51397197390,dbf,153,129
51397201483,gaa,214,289
51397228654,eee,50,60
51397249511,dca,5,63
51397252747,fdd,37,184
51397259871,fda,246,222
51397277054,gfe,187,5
51397285830,cbc,237,38
51397311716,fcf,150,11
51397325460,eec,8,262
51397331614,afa,132,52
51397345406,cbf,57,111
51397345971,fee,142,127
51397350409,ced,273,91
51397367913,fab,105,5
51397385433,bfa,68,276
51397405570,bbg,201,62
51397413027,bca,132,50
51397441593,acg,96,159
51397473099,cde,79,198
51397499207,cbd,34,122
51397536976,aga,216,94
51397547615,ddb,5,213
51397585953,ggg,127,331
51397599608,ceb,43,71
51397628231,aef,16,100
51397637848,edc,206,5
51397638466,cea,99,171
51397648989,fea,191,39
51397664489,gbg,159,54
51397683002,bdg,83,134
51397699481,bcf,291,153
51397706545,bgf,127,218
51397713197,cef,95,10
51397718386,gbf,261,52
51397725562,cdf,200,227
51397733102,edf,272,73
51397738848,bca,270,40
51397739823,gbb,269,36
51397761516,geb,233,314
51397769408,cfb,286,48
51397784221,eaa,2,49
51397825021,dce,131,259
51397832853,edb,211,12
51397854793,dgg,183,301
51397860061,ead,216,127
51397888423,afd,224,112
51397893125,cde,12,184
51397955150,edg,176,131
51397963227,age,128,103
51397998194,gab,239,190
51397998943,bae,99,84
51398011064,caf,21,45
51398069876,acf,93,194
51398089364,dgd,76,389
51398112027,gef,128,124
51398121297,cgd,176,263
51398121742,gcc,102,12
51398128399,dad,117,95
51398208504,eab,200,361
51398244118,ggc,152,129
51398253300,faf,152,113
51398301840,egc,142,33
51398309801,cea,203,181
51398318511,afg,116,405
51398335385,acc,96,5
51398348749,cgf,258,5
51398364450,cbe,172,151
51398377659,fec,108,87
51398414846,dbd,199,277
51398441126,fgf,177,33
51398457251,ddc,217,96
51398487001,fef,15,121
51398499819,fce,100,90
51398510493,bbe,83,29
51398527607,fbd,246,131
51398553072,ggd,112,436
51398600872,bgd,171,82
51398601865,gcd,218,112
51398609886,fge,188,9
51398682088,dba,251,204
51398720322,acc,32,5
51398736523,ffb,267,258
51398759401,aag,1,106
51398763244,bba,109,12
51398769073,edf,25,67
51398782792,cgb,171,83
51398783429,ffc,59,134
51398791611,bfa,44,248
51398807031,eef,78,36
51398809032,cdb,163,207
51398809162,cba,254,13
51398810968,fbb,113,313
51398881898,bcb,129,29
51398902588,ggf,75,89
51398976042,bad,22,33
51398977043,acb,72,75
51399008590,bee,265,117
51399029026,beb,118,117
51399037085,eag,60,144
51399070202,caa,126,357
51399080179,abd,25,12
51399081282,aec,203,20
51399129599,fdg,185,129
51399130869,adg,295,91
51399135461,eea,221,25
51399174216,cfg,4,116
51399176028,eed,161,25
51399176806,bec,93,329
51399183513,baa,111,78
51399194347,adg,108,104
51399201284,gef,229,140
51399207191,bga,291,5
51399210098,eae,128,120
51399219371,agd,20,107
51399231163,acd,18,26
51399238484,gad,77,153
51399244103,egb,98,63
51399274808,ccd,230,143
51399289699,eag,282,159
51399290071,efg,169,356
51399292101,bag,200,9
51399292837,cca,276,483
51399293282,geg,198,65
51399318025,acf,279,182
51399321994,ace,111,29
51399323144,eag,78,162
51399343412,bgg,238,67
51399357094,ecg,264,133
51399362625,cbg,136,164
51399363749,bab,169,5
51399373234,gaf,72,96
51399383633,gdf,206,48
51399439813,bdf,140,144
51399448523,gcc,2,12
51399478623,dda,265,109
51399521485,dfd,275,151
51399532861,ded,226,23
51399562058,bcd,175,5
51399567732,ddf,17,16
51399576286,gdb,292,120
51399581977,bbg,74,65
51399637735,eeg,292,56
51399650348,eda,11,48
51399666181,eac,106,184
51399679790,gbf,143,47
51399692337,gea,110,355
51399697652,dce,193,303
51399700632,feb,237,152
51399704101,bbf,27,96
51399721935,efa,197,42
51399729364,fcc,295,24
51399779667,eba,99,32
51399790055,ddd,47,18
51399796752,cbf,143,115
51399847541,efe,106,32
51399851457,dee,68,46
51399857062,ead,100,149
51399882300,dee,237,41
51399917293,cag,281,102
51399920230,afa,146,54
51399939672,bde,292,151
51399951072,cge,255,57
51399981636,acd,139,26
51399982008,dfd,94,175
51400005778,bcf,264,157
51400020245,gdf,186,48
51400034386,cea,204,155
51400066519,fbe,159,103
51400068113,ggb,139,80
51400105863,daa,246,253
51400125168,ada,148,255
51400129932,adc,258,246
51400133883,cac,125,66
51400155661,ebd,111,95
51400213559,abf,118,108
51400214454,cab,219,342
51400245279,cec,9,116
51400246669,eae,101,142
51400279893,cfc,260,10
51400283673,bdd,144,73
51400292821,egf,38,5
51400335768,efc,22,201
51400373303,ebg,81,117
51400406923,fbf,55,287
51400412688,bgb,36,144
51400430887,ecd,23,66
51400431774,cce,143,232
51400452989,cbc,293,33
51400453746,bac,209,17
51400507708,deg,102,220
51400511092,aga,5,77
51400518587,gdd,122,7
51400519459,cac,201,62
51400563906,fba,22,189
51400568246,gag,61,181
51400590602,cbf,201,117
51400595848,gga,258,67
51400602656,edb,205,11
51400615059,aef,212,102
51400658097,dbc,204,197
51400678492,eed,82,23
51400692452,aeg,116,146
51400725112,afb,234,90
51400763569,efa,153,34
51400779174,edg,44,133
51400793965,ccg,127,40
51400812271,ebg,81,109
51400842184,bga,146,5
51400876349,fbf,227,272
51400880015,gcf,134,214
51400897209,abe,63,122
51400899132,gfd,28,80
51400901905,egg,181,272
51400902432,daa,263,227
51400917670,bfc,24,104
51400919478,edd,138,81
51400924102,dgc,57,33
51400929878,gge,170,19
51400958893,cdc,70,136
51400959038,adf,76,44
51400986690,ecg,32,126
51400996462,cec,135,124
51401002401,cae,103,119
51401027846,gfe,141,5
51401030047,fad,24,54
51401048988,eeb,153,176
51401049180,aea,290,66
51401058188,dbe,226,77
51401102625,ggg,15,284
51401118533,gcf,96,201
51401129963,agc,211,122
51401156638,gef,142,145
51401204290,eeg,281,44
51401213038,fbc,240,121
51401214012,fff,243,273
